granularity,system,prefix,reference,prediction,topk_predictions,latency_ms,topk_hit,topk_rank,char_match,usefulness,first_word_match,semantic_sim,overlap
next_word,ngram_baseline,Are there any other NumPy functions would help in comparing the,actual,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,Are there any other NumPy functions would help in comparing the,actual,thanks,thanks | those | options | apologetic | order,0,0,,,0,0.0,,
next_word,qwen,Are there any other NumPy functions would help in comparing the actual outcomes to,the,the,the | those,397.7468013763428,1,2,,2,1.0,,
next_word,frequency_baseline,Are there any other NumPy functions would help in comparing the actual outcomes to,the,to,to | the | a | in | i,0,1,2,,1,0.0,,
next_word,ngram_baseline,Are there any other NumPy functions would help in comparing the actual outcomes to,the,to,to | the | a | in | i,0,1,2,,1,0.0,,
next_word,random_baseline,Are there any other NumPy functions would help in comparing the actual outcomes to,the,last,last | computer | code | laptop | brake,0,0,,,1,0.0,,
next_word,qwen,Can you create,a,a,a,383.5117816925049,1,1,,2,1.0,,
next_word,frequency_baseline,Can you create,a,to,to | the | a | in | i,0,1,3,,1,0.0,,
next_word,ngram_baseline,Can you create,a,to,to | the | a | in | i,0,1,3,,1,0.0,,
next_word,random_baseline,Can you create,a,on,on | case | years | self | terminal,0,0,,,0,0.0,,
next_word,qwen,Can you create a function in,Javascript,Python,Python,384.51194763183594,0,,,0,0.0,,
next_word,frequency_baseline,Can you create a function in,Javascript,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,Can you create a function in,Javascript,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,Can you create a function in,Javascript,mac,mac | pedals | work | path | many,0,0,,,0,0.0,,
next_word,qwen,Can you create a function in Javascript that returns a,string,list,list | random | string | number,391.92700386047363,1,3,,0,0.0,,
next_word,frequency_baseline,Can you create a function in Javascript that returns a,string,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,Can you create a function in Javascript that returns a,string,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,Can you create a function in Javascript that returns a,string,computer,computer | layman's | live | shelf | errands,0,0,,,0,0.0,,
next_word,qwen,Can you create a function in Javascript that returns a string of the current,date,date,"date | day,",397.95494079589844,1,1,,2,1.0,,
next_word,frequency_baseline,Can you create a function in Javascript that returns a string of the current,date,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,Can you create a function in Javascript that returns a string of the current,date,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,Can you create a function in Javascript that returns a string of the current,date,home,home | scientific | bedrooms | university | men,0,0,,,0,0.0,,
next_word,qwen,Can you create a function in Javascript that returns a string of the current date in this,format?,format:,format:,401.3941287994385,1,1,,2,1.0,,
next_word,frequency_baseline,Can you create a function in Javascript that returns a string of the current date in this,format?,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,Can you create a function in Javascript that returns a string of the current date in this,format?,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,Can you create a function in Javascript that returns a string of the current date in this,format?,and,and | exercising | something | last | thanks,0,0,,,0,0.0,,
next_word,qwen,I'm looking for interesting places to,visit,visit,visit | go,399.22189712524414,1,1,,2,1.0,,
next_word,frequency_baseline,I'm looking for interesting places to,visit,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,I'm looking for interesting places to,visit,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,I'm looking for interesting places to,visit,chatgpt,chatgpt | page | simple | home | in,0,0,,,0,0.0,,
next_word,qwen,I'm looking for interesting places to visit within a 2 hour drive of,San,the,the | a | Hanoi.,435.3311061859131,0,,,0,0.0,,
next_word,frequency_baseline,I'm looking for interesting places to visit within a 2 hour drive of,San,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,I'm looking for interesting places to visit within a 2 hour drive of,San,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,I'm looking for interesting places to visit within a 2 hour drive of,San,square,square | has | on | those | like,0,0,,,0,0.0,,
next_word,qwen,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate",for,for,for,415.4219627380371,1,1,,2,1.0,,
next_word,frequency_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate",for,to,to | the | a | in | i,0,0,,,1,0.0,,
next_word,ngram_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate",for,to,to | the | a | in | i,0,0,,,1,0.0,,
next_word,random_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate",for,application,application | did | as | ways | overcome,0,0,,,0,0.0,,
next_word,qwen,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of",the,the网站地图.,the网站地图. | the,471.2638854980469,1,1,,2,1.0,,
next_word,frequency_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of",the,to,to | the | a | in | i,0,1,2,,1,0.0,,
next_word,ngram_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of",the,to,to | the | a | in | i,0,1,2,,1,0.0,,
next_word,random_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of",the,anxiety,anxiety | understand | your | long | bought,0,0,,,0,0.0,,
next_word,qwen,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of the ordinary. Could you recommend several places",for,that,that | with | and,437.31188774108887,0,,,0,0.0,,
next_word,frequency_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of the ordinary. Could you recommend several places",for,to,to | the | a | in | i,0,0,,,1,0.0,,
next_word,ngram_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of the ordinary. Could you recommend several places",for,to,to | the | a | in | i,0,0,,,1,0.0,,
next_word,random_baseline,"I'm looking for interesting places to visit within a 2 hour drive of San Diego, California. Ideally the location would be appropriate for kids and would be something out of the ordinary. Could you recommend several places",for,product,product | physics | a | option | also,0,0,,,0,0.0,,
next_word,qwen,How,do,Comparison,Comparison | Question | Research | Configuration,365.02981185913086,0,,,0,0.0,,
next_word,frequency_baseline,How,do,to,to | the | a | in | i,0,0,,,1,0.0,,
next_word,ngram_baseline,How,do,long,long | to,0,0,,,0,0.0,,
next_word,random_baseline,How,do,thanks,thanks | left | just | differ | plc,0,0,,,0,0.0,,
next_word,qwen,How do I,go,find,find | calculate | determine | prove,387.76588439941406,0,,,0,0.0,,
next_word,frequency_baseline,How do I,go,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,How do I,go,don't,don't | want | recently,0,0,,,0,0.0,,
next_word,random_baseline,How do I,go,ways,ways | error | morality | men | a,0,0,,,0,0.0,,
next_word,qwen,How do I go about finding,players,the,the,383.4879398345947,0,,,0,0.0,,
next_word,frequency_baseline,How do I go about finding,players,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,How do I go about finding,players,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,How do I go about finding,players,make,make | work | it | person | changing,0,0,,,0,0.0,,
next_word,qwen,How do I go about finding players on my,level,iPhone,iPhone | own? | system | mobile,456.4521312713623,0,,,0,0.0,,
next_word,frequency_baseline,How do I go about finding players on my,level,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,ngram_baseline,How do I go about finding players on my,level,to,to | the | a | in | i,0,0,,,0,0.0,,
next_word,random_baseline,How do I go about finding players on my,level,present,present | terminal | infant | exercising | have,0,0,,,0,0.0,,
next_word,qwen,How do I go about finding players on my level to,play,the,the | make | connect | get,397.4437713623047,0,,,0,0.0,,
next_word,frequency_baseline,How do I go about finding players on my level to,play,to,to | the | a | in | i,0,0,,,0,0.0,,
